更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-06-01,日清紡ホールディングス株式会社,石油化学メーカー,3,■日清紡グループの企業理念:□わたしたちは、環境カンパニーとして、世界の人々の快適な生活文化の向上に幅広く貢献します。□わたしたちは、企業は公器であるとのこ考えをもとに、社会との調和を図り、公正・誠実な事業活動を行います。□わたしたちは、企業価値を高め、常に存在感のある企業グループであることを目指します。,東京都中央区日本橋人形町2-31-11,1907,,21081,"27,774百万円",http://www.nisshinbo.co.jp/,プライム市場,
2024-08-01,株式会社ニップン,食品・飲料メーカー（原料含む）,26,■事業内容：・製粉事業…小麦粉、ふすま、倉庫業、港湾運送事業・食品事業…プレミックス類、コーン製品、米粉、家庭用小麦粉、パスタ類、パスタソース、オリーブ油、アマニなど、乾麺、冷凍食材、冷凍食品、中食事業・その他事業…ヘルスケア事業、ペットケア事業、バイオテクノロジー関連事業、機械類の販売等,東京都千代田区麹町4-8,1896,39.8,3829,"12,240百万円",https://www.nippn.co.jp/,プライム市場,
2024-08-01,株式会社フジミインコーポレーテッド,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,37,■事業内容：研磨材等の製造、販売,愛知県清須市西枇杷島町地領2-1-1,1953,42.6,1031,"4,753百万円",https://www.fujimiinc.co.jp,プライム市場,
2024-08-01,モロゾフ株式会社,食品・飲料メーカー（原料含む）,3,"■事業内容：洋菓子製造･販売事業、喫茶･レストラン事業※店舗数…1,247店（菓子店舗直営店20店、百貨店･専門店1,199店、喫茶店舗28店）",兵庫県神戸市東灘区向洋町西5-3,1931,43.4,520,"3,737百万円",http://www.morozoff.co.jp/index.html,プライム市場,
2024-06-01,株式会社中橋製作所,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：木材加工用刃物・産業用刃物の開発・製造、及び販売,兵庫県三木市別所町高木20,1962,,30,10百万円,http://nakahashimfg.sakura.ne.jp/,,
2024-08-01,株式会社ダイショー,食品・飲料メーカー（原料含む）,5,『味・塩こしょう』『焼肉一番』『鍋スープ』など調合調味料・スープ等の製造販売,【東京本社】東京都墨田区亀沢1丁目17-3【福岡本社】福岡県福岡市東区松田1丁目11-17,1966,38.0,1083,8億7000万円（2023年3月現在）,https://www.daisho.co.jp,スタンダード市場,代表取締役社長 松本 俊一
2024-08-01,ロックペイント株式会社,総合化学メーカー,4,■事業内容： ・塗料（車両用・建築用・工業用・家庭用）・接着剤等の製造販売※特に自動車補修用塗料ではトップシェアを誇ります。,大阪府大阪市西淀川区姫島3-1-47,1952,40.1,502,"1,100百万円",http://www.rockpaint.co.jp/home_j/index.html,,
2024-07-01,株式会社点天,食品・飲料メーカー（原料含む）,7,■事業内容： ⇒事業概要とその詳細について詳しく記載。また、ビジネスモデルに 関する記載も同項目にて記載。 ■ビジョン： ⇒設立背景や社長の思いは同項目にて記載。 ■特徴（TOPICS）： ⇒マーケット環境、製品・サービスに関する優位性を記載。または、 教育体制や福利厚生など企業マネジメントに関する特徴も記載。 ■組織風土： ⇒風土の説明は、企業を取り巻く競合他社、マーケット要因、社内制度 や対面した社員の方の印象など社風を裏付ける根拠も記載。,大阪府大阪市此花区島屋4-4-12,1977,,230,30百万円,https://tenten.co.jp,,
2024-08-01,株式会社東光,その他メーカー,1,和洋スイーツパッケージの企画・提案・製造・販売を生業とする総合メーカー。カップや蓋、容器トレー、フィルム、紙、陶器等を多様に用いて、更に美味しく見せるための工夫を凝らすエキスパート集団です。★「プラスチックと紙で創る明日の包装」というキャッチフレーズの下、1961年に創業。食文化の発展を通じて、社会に貢献したいと考えています。,東京都品川区東中延1-5-7,1961,,176,2億2500万円,https://package.co.jp/,,代表取締役社長 高久 仁男
2024-08-01,四日市エルピージー基地株式会社,石油化学メーカー,1,■事業内容国家が策定した長期エネルギー需給見通しにおいても安定的な需要が見込まれているクリーンエネルギーであるLPガス。当社はLPガス元売トップクラスのネットワークを持つ「ジクシス株式会社」のグループ会社です。ひとりひとりの生活を支える重要なLPガスを安全で安定的に供給できるよう、三重県四日市市を拠点にLPガスの輸入から備蓄、出荷を行っています。,三重県四日市市霞1-22,1982,42.0,33,100百万円,https://www.gyxis.jp/company/yokkaichilpg.html,,
2024-06-01,日本カラリング株式会社,石油化学メーカー,1,■概要：当社は1968年にABS樹脂の着色加工会社として設立後、混練・分散技術の向上、業容拡大を進め、現在ではあらゆるプラスチック材料の着色、高機能化を行っております。近年、プラスチック材料の機能向上、多彩化がますます求められており、一方でプラスチック材料が地球環境へ与える影響についての注目も高まっています。,三重県四日市市泊小柳町4-6,,,195,280百万円,http://www.japan-coloring.co.jp/,,
2024-08-01,甘利香辛食品株式会社,食品・飲料メーカー（原料含む）,1,■事業内容：創業以来92年目を迎える当社の事業の中心となっているのは、香辛料やスパイスの製造・販売です。世界各国より、質の高い香辛料を輸入し、それらを粉砕・殺菌・混合していき同社独自のスパイスを製造しています。その取り扱う種類は、唐辛子やワサビ等の一般的なものから、カルダモンやマジョラム等、様々です。また食品や調味料としてだけではなく、医薬品原料も製造しています。,京都府京都市伏見区新町13-295,1948,,93,16百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,清水工業株式会社,石油化学メーカー,1,■企業概要：同社は、滋賀県彦根市に本社を置く水道用のバルブの製造・販売を行う企業です。JWWAの規格製品をはじめ、オリジナル製品を他品目製造しており特に、ステンレス製品は他社にはないオリジナル製品が充実していることから顧客より支持されています。2023年に創業90周年を迎えました。2016年グッドデザイン賞において、特別賞「ものづくり」・ベスト100を受賞。,滋賀県彦根市楡町250,1950,48.0,42,30百万円,https://shimizukogyo.co.jp/,,
2024-06-01,株式会社サナス,食品・飲料メーカー（原料含む）,1,■事業内容： 甘藷澱粉、コーンスターチの製造・加工販売、糖化製品(水飴・粉末水飴・ぶどう糖・異性化液糖)の製造・販売、加工澱粉の製造・販売、漬物、はるさめ、葛きりの製造・加工販売■同社の製品：（1）個人向け製品…即席はるさめ、はるさめ、葛きり、水飴、漬物（2）業務用製品…コーンスターチ・糖化製品（ぶどう糖、粉末水飴、水飴、異性化液糖、コーンスターチ）、機能性製品（機能性糖質、澱粉製品、介護用素材）、はるさめ・葛きり、漬物,鹿児島県鹿児島市南栄3-20,1938,40.0,413,125百万円,http://www.sunus.co.jp,,
2024-07-01,シュアラスター株式会社,その他メーカー,8,求 ■ 概要：1949年にアメリカで誕生したSurluster。天然の最高級カルナバ蝋を用いた固形ワックスは、自動車の普及と共に人気を呼び、カーワックスといえば『Surluster』という確固たるブランドを確立した。日本市場においては60年代、その品質の高さからプロのドライバーに愛用されたことがきっかけとなり全国的に普及。現在、国内トップクラスのシェアを誇る。近年では、コーティングの概念を変えた「ゼロウォーター」をヒットさせ、「トータルカーケアブランド」として成長の一途だ。,東京都港区新橋5-7-12,1955,,25,80百万円,http://www.surluster.jp/,,
2024-07-01,日本サーファクタント工業株式会社,機能性化学（有機・高分子）メーカー,1,■企業概要：当社は界面活性剤、エステル、ビタミン誘導体などのスペシャリティーケミカル製品を世界中の化粧品・医薬品・食品など幅広い市場に提供しています。安心・安全・安定供給を重視したものづくりにより、高品質な製品をお届けすると同時に、地球にやさしい企業であるために環境へ配慮した取り組みも継続して行っています。,東京都中央区日本橋馬喰町1-4-8,1956,,190,100百万円,https://www.ns-utsunomiya.com/,,
