更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,株式会社エスプール,人材派遣,2,■要約：人材総合アウトソーシング企業■事業内容：（1）人材アウトソーシング・人材派遣事業（2）ロジスティクスアウトソーシング事業（3）フィールドマーケティング事業（4）障がい者雇用支援事業（5）顧問派遣事業（6）地方雇用創出事業（7）環境経営コンサルティング事業,東京都千代田区外神田1-18-13,1999,プライム市場,1060,372百万円,33.4,http://www.spool.co.jp/,
2024-08-01,キャリアリンク株式会社,アウトソーシング,70,■事業内容：事務系人材サービス事業（BPO関連事業部門・CRM関連事業部門・一般事務事業部門）、製造系人材サービス事業、営業系人材サービス事業,東京都新宿区西新宿2-1-1,1996,プライム市場,742,400百万円,35.0,http://www.careerlink.co.jp/,
2024-08-01,ヒューマンリソシア株式会社(東証スタンダードグループ企業),人材派遣,18,■事業内容：・労働者派遣事業（許可番号／派13-080176）・有料職業紹介事業（許可番号／13-ユ-080167）・業務受託■ヒューマンホールディングス：・人材関連事業…ヒューマンリソシア等・教育事業…ヒューマンアカデミー等・介護事業…ヒューマンライフケア※その他、アウトソーシング事業、プロバスケットボールチーム運営事業、ネイル関連商品の輸入販売、ネイリストの教育・育成事業、キッズスクール直営及びフランチャイズ事業、通信制高校の運営も行っています。海外拠点あり（タイ、フランス等）。,東京都新宿区西新宿7-5-25西新宿プライムスクエア1F,1988,,945,100百万円,34.8,http://resocia.jp/,
2024-08-01,株式会社ワット・コンサルティング,技術系アウトソーシング（特定技術者派遣）,36,■事業内容：・建設技術者の人材派遣事業■事業の特徴：一流の建設技術者を目指せる研修システムで、日本の建設プロジェクトを支えています。「建築」では、マンション、オフィスビル、商業施設、公共施設、医療福祉施設、産業施設などの建築プロジェクトにおいて、また「土木」では、道路、橋梁、トンネル、鉄道、ダム、上下水道等、各種土木工事において、震災復興・耐震補強・再開発等、若手からベテランまで万全の教育・サポート体制によって育成された建築技術社員が顧客ニーズに対応しています。「空調衛生整備」「電気設備」では環境保全、サステナブル社会への移行等、それらに応える建築設備技術者の育成に取組んでいます。,東京都中央区新川1-10-14,2003,,1024,50百万円,,https://www.jp-wat.com/,
2024-08-01,東京ガスカスタマーサポート株式会社,コールセンター,3,■当社について：東京ガス株式会社の100%子会社であり、東京ガスグループのお客さまの「ガス」「電気」「サービス」に関わる受付業務をはじめ、契約・料金業務などを担う総合窓口です。人によりそい、社会をささえ、未来をつむぐエネルギーになる。という東京ガスグループの存在意義のもと、お客さまと最前線で接する企業として、重要な役割を担っています。,東京都新宿区西新宿3-7-1新宿パークタワー,1995,,876,100百万円,,https://tgcs.co.jp/,
2024-08-01,株式会社ラクスパートナーズ,技術系アウトソーシング（特定技術者派遣）,2,■事業内容：Webサービスを中心とした技術者の労働者派遣事業を展開。※2018年に東証プライム上場の株式会社ラクスから分社化をしました。,東京都新宿区新宿4-3-25TOKYUREIT新宿ビル8F,2018,,955,20百万円,33.6,https://www.rakus-partners.co.jp/,
2024-08-01,NEC VALWAY株式会社,システムインテグレータ（SIer）,34,■事業内容：コンタクトセンターの構築・運営、デジタルマーケティングのアウトソーシング（Webで集客・CRMで顧客情報整理・インサイドセールス等）、ヘルプデスクの構築・運営、ITアウトソーシング（情報システム部門の運用代行）、BPO（業務委託・アウトソーシング）の導入・運用および人材派遣サービスの提供,東京都港区芝1-15-11芝光和ビル,2001,,1450,50百万円,40.0,https://www.necvw.co.jp/,
2024-07-01,ＡＮＡテレマート株式会社,アウトソーシング,1,■国内線・国際線予約案内発券事業■ANAマイレージクラブサービスセンター事業■旅客営業サポート事業★株主：ANAホールディングス株式会社（100％）,東京都品川区大崎1-11-1 ゲートシティ大崎ウエストタワー17階,1987,,890,5000万円,38.0,https://www.ana-telemart.co.jp/,代表取締役社長 町中 尚子
2024-07-01,株式会社クオリス,人材派遣,1,■事業内容：・保育事業（認可保育所並びに認証保育所の運営）・指定居宅介護支援事業・指定訪問介護事業・障害者自立支援法に基づく障害福祉サービス事業・学童保育事業,大阪府大阪市生野区巽東2-19-31,2005,,929,90百万円,,http://www.quolis-kaigo.com/index.html,
2024-08-01,エムスリーキャリア株式会社,人材紹介・職業紹介,45,■概要：エムスリー株式会社と株式会社エス・エム・エスが設立した会社です。両社の併せ持つ強みを最大限に発揮し医師と薬剤師を中心としたサービスを展開しています。医師の約9割、薬剤師の8割以上が登録しているエムスリーのブランドと、医療マーケットでの人材ビジネスに強みを持つエス・エム・エスの双方の強みを持ち寄った企業です。対医師（≒病院経営者）・薬剤師を対象とした人材サービス、各種情報サイト（ママ薬剤師サポート、医師インタビューサイトなど）、採用支援サービス、病院経営コンサルティングや健康経営コンサルティングなど、医療業界に貢献する多様な事業を展開。,東京都港区虎ノ門4-1-28虎ノ門タワーズオフィス,2009,,907,100百万円,31.9,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社ヒップ,技術系アウトソーシング（特定技術者派遣）,99+,■事業内容：当社はお客様の開発パートナーとして技術、設計、開発、生産技術部門等での機械設計、電子設計、ソフト開発の技術サービスを提供するアウトソーシング事業を展開しております。お客様先に技術者を派遣して設計・開発等の業務にあたる、又は顧客から設計・開発等の業務を請負うことにより、高い技術力でお客様のニーズにお応えしています。,神奈川県横浜市西区楠町8-8,1995,スタンダード市場,857,377百万円,37.2,https://www.hip-pro.co.jp/,
2024-08-01,パーソルAVCテクノロジー株式会社,アウトソーシング,45,■事業内容：(1)映像・音響機器、情報通信機器のソフトウェア及び機構設計、電気回路の開発・設計の受託(2)映像・音響機器、情報通信機器の製作・販売(3)映像・音響機器、コンピュータ関連システムの開発・設計・製作の受託(4)映像・音響機器、コンピュータ関連システム及びソフトウェアの販売・保守・運営の受託(5)情報処理システムの開発・設計・製作・保守・運営の受託、販売,大阪府高槻市幸町1-1パナソニック ライティングデバイス株式会社構内 B1棟,1997,,918,100百万円,37.9,https://www.persol-avct.co.jp/,
