更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社トランス,SP代理店（イベント・販促提案など）,1,■セールスプロモーションツールの企画・製作（ノベルティ、プレミアムグッズ、SPツール全般）■販促キャンペーンの企画立案・実施（Web、SNS、イベント、店頭販促、事務局）■ライブコンサートグッズ、キャラクターグッズ、ファッション雑貨などODM製品の企画製作・販売■販売促進グッズECサイト「販促STYLE」の企画・運営 など,【本社】東京都渋谷区渋谷3-28-13 渋谷新南口ビル9階,1987,31.0,136,9000万円,http://www.trans.co.jp/,代表取締役社長 猪口 祐紀子,
2024-07-01,アーク・システム・ソリューションズ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,5,■事業内容：同社では、顧客のニーズに応え、さまざまなソリューションを提案・提供しています。AI・データ分析、組込開発、スマートフォン開発、形式手法開発、農業機械ソフトウェアなど、顧客個々のニーズに合わせて最適なシステムを提供します。,北海道札幌市中央区北1条西7-1-15あおいビル5F,2008,38.0,20,12百万円,http://www.arcsys-sol.co.jp/,,
2024-06-01,ベイクロスマーケティング株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■Webマーケティング支援事業■Webサイト制作・運営支援事業■ECサイト構築・運営支援事業■システム開発・ネットワーク構築支援事業■ブランドマーケティング事業,東京都渋谷区広尾5-19-10 WILL HAGIYA BUILDING 5F,2007,30.0,19,1000万円,https://www.baycross.jp/,代表取締役 田宮 賢二,
2024-08-01,株式会社エフレジ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,10,■概要：同社では総合決済ソリューション「F-REGI」を上場企業から個人事業主まで、インターネットショッピングを取り入れている様々な業界に対し、クレジットカード決済をはじめとした幅広い決済手段を契約手続きからシステム導入までを提供しています。さらにインターネットショッピングのみならず、各種税料金、公共料金、教育機関等の決済シーンに即した決済ソリューションを展開しています。全システムを自社開発・運用することで万全なセキュリティ環境を実現している点が支持されています。,大阪府大阪市北区大深町4-20グランフロント大阪 タワーA,2002,34.0,43,100百万円,https://www.f-regi.co.jp/,,
2024-08-01,株式会社ＯＮＥ,総合広告代理店,7,■求人広告代理店事業■有料職業紹介事業（13-ユ-301690）■Web・Mobile・DTP制作事業■環境エネルギー事業■オフィスソリューション事業,東京都新宿区新宿4-3-25 TOKYU REIT新宿ビル4階,2004,,450,"3,000万円",https://www.saiyou-one.jp/,代表取締役 山崎 圭一郎,
2024-08-01,株式会社リーディングマーク,Webサービス・Webメディア（EC・ポータル・ソーシャル）,30,【企業概要】同社では、すべての人が個性を活かし、それによって幸せになれる社会を作ること、「自己実現」を支援することをミッションとしています。そのため、多くの人の自己実現の第一歩として「新卒領域」に着目し、現在は上位校就活生とトップカンパニーの出会いを創出する就活サービス「ミキワメ採用支援（旧レクミー）」の運営。直近では、個人の性格特性や企業の社風を可視化し、より適切な出会いを支援するSaaS型HR Techサービス「ミキワメ」が急成長中です。京大出身で現役心理学講師を務めていたメンバーもジョインし、テクノロジーを武器に、採用から組織開発までHR領域の変革に向け挑戦中です。,東京都港区虎ノ門3-8-21虎ノ門33森ビル10F,2008,30.0,125,"1,680百万円",http://www.leadingmark.jp/,,
2024-08-01,フェリカポケットマーケティング株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,9,"■企業概要：2014年4月にSONYグループからイオングループに事業承継されました。同社は、非接触ICカード技術""FeliCa""を活用し、地域活性化・自治体サービスの向上、カードソリューション提供、そして様々な分野の事業の収益拡大を支援するためのツールとノウハウを提供する会社です。■事業内容：ICTを活用した地域活性ソリューションの提供/ICTを活用したマーケティングソリューションの提供/FeliCaカード・QRコードに対応した処理端末提供、スマートフォンアプリ、その他システム等の提供",東京都文京区本郷1-10-9,2008,33.0,61,445百万円,http://www.felicapocketmk.co.jp/,,
2024-07-01,株式会社アルゴ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容<プラットフォーム事業> Webシステム構築サービス ・基幹系業務システム開発 ・倉庫管理システム（WMS）開発<コマース事業> アパレル系商品の企画・開発 ・医療品や防災商品等のネット・モバイル通販<デジタルマーケティング部門> サイト内コンテンツの撮影、画像編集 ・サイト全般の運営、保守,高知県高知市朝倉丙963-11,2003,,15,10百万円,https://www.argoship.jp/,,
2024-07-01,株式会社シフラ,SP代理店（イベント・販促提案など）,4,■事業詳細（1）リテールサポートビジネス（2）フラワービジネス「ハナスタ」,東京都江東区富岡1-12-8アサヒビル5F,1996,35.0,56,76百万円,https://www.cifra.co.jp/,,
2024-06-01,株式会社広告制作所,総合広告代理店,1,株式会社広告制作所は、大手企業・様々な業種の媒体を手掛け事業展開をしています■事業内容企業の広告活動・プロモーションにおける全ての表現企画クリエイティブアートワーク・コピーワーク・アニメーションワーク・ディレクション・プロデュース１．Graphic(グラフィック)(1)新聞・雑誌広告、ポスター、SPツール等の企画・クリエイティブ (2)パンフレット、カタログ、PR誌等の企画・クリエイティブ(3)ロゴマーク等のVIデザイン(4)パッケージ デザイン、キャラクターデザイン、プレゼンテーションツールなど各種制作,愛知県名古屋市中区丸の内3-16-29新東通信ビル7階,1993,40.0,32,10百万円,http://www.seisakujyo.co.jp/,,
2024-08-01,株式会社エルフィン,ゲーム（オンライン・ソーシャル）,4,■事業内容遊技機の開発、企業向けオリジナルキャラクターの制作（企画・デザイン・3DCG・PV）テレビアニメ・劇場アニメの3DCG制作、企業向けPV、CMの制作、商品の版権管理,東京都千代田区外神田3-1-16ダイドーリミテッドビル7F,2008,,100,30百万円,https://elf-in.com/,,
2024-07-01,ノースショア株式会社,専門広告代理店（雑誌・新聞・交通・屋外・折込など）,4,■事業内容：広告制作（ブランド戦略、Movie、グラフィック、WEBサイトなど幅広く扱います）,東京都港区六本木4-1-4,2008,32.0,87,50百万円,https://www.north-s.co.jp,,
